ID,einstein_radius,einstein_radius_err3sig_lo,einstein_radius_err3sig_hi,source_effective_radius,source_re_err3sig_lo,source_re_err3sig_hi,snr_arc_model,chi2_per_pix
KiDSDR4_J114329.639-014429.98,1.7277315462794178,0.0016562298950844045,0.0015836103111974698,0.4669026437467408,0.012342260947078354,0.013216720240578017,137.086669532905,10.892686341592505
KiDSDR4_J114444.815+001346.70,3.960557061190669,0.00727530559863343,0.007873392835346493,0.8777126813194162,0.22052633110174602,0.20689346942304032,25.5006125823962,2.0602120767963585
KiDSDR4_J114654.718-021707.62,1.8582240900995461,0.038509679183566625,0.04961833076965916,0.35111122903855435,0.03944424084360637,0.056159377659418086,32.26528325146217,1.760395205863642
KiDSDR4_J114815.363-010907.79,1.7438678015508013,0.14438181001345018,0.14910366585376078,0.3757792408811708,0.03175288002354493,0.034095240254659376,55.15307882882312,1.559017148406215
KiDSDR4_J115008.624-010948.48,3.706053827242529,0.0009785674953635137,0.001151856079187663,0.08206305350480929,0.0067123920716666285,0.006915775426669782,12.39662334759993,2.716727532010561
KiDSDR4_J115015.646-015752.32,3.632407288740877,0.6164625840143381,0.5390130232986183,1.477500866183953,1.3798181155732756,2.51236623090901,17.784067041972975,1.5933652146170696
KiDSDR4_J115252.263+004733.11,1.8750800608167137,0.10592368436875987,0.15966698484962172,0.0816364407429669,0.05744880461466488,0.08227203539838979,23.270354710256655,1.1109824179322592
KiDSDR4_J115537.691+020815.48,2.721619304620702,0.3383511611128136,0.28064626922202995,2.6981103887219144,0.5102360678529156,1.138852172706812,133.42679306587436,2.0419157847555303
KiDSDR4_J115637.743-000903.21,1.842537118519271,0.23940022306879682,0.2829464968844373,0.9506403323936803,0.35772047155144615,0.8420403334461617,37.655813264585554,1.5038641047462078
KiDSDR4_J115855.204-023108.19,2.555759653731779,0.325147844472617,0.35776538386015977,1.3172646521922835,0.0645981598624128,0.10504724190889858,159.25002966332852,6.072797445920324
KiDSDR4_J120139.878-001226.26,1.3791788701932872,0.07924902876425977,0.07850306886810876,14.782355793260612,3.7527069031164686,5.034040011926619,243.66581374477335,3.1089154521122624
